"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCIH520.PS.1","NCIH520.PS.2","NCIH520.PS.3","NCIH520.PR.1","NCIH520.PR.2","NCIH520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"CES1",6.72408802424145,6.56924491824509,6.03638233935074,5.9772414707798,6.18659156890912,6.03370873766928,5.79386448656686,6.13866122393216,8.25743020407883,8.82834880865558,8.74449577839313,10.81853875739,10.9694444352713,10.9642922920377,6.268619326735,6.33269885069762,6.65978739118085,6.6798169407033,6.35770534213574,6.15455792694669
"AVIL",5.38445984420128,6.08089649547948,5.53469437468601,5.51349173140103,5.1421520155423,4.76998374733542,5.23243272370022,5.42610147694938,6.95534835872225,6.42296563077399,6.71420046696274,9.3508746137985,9.4136720207482,9.52431535369056,7.75080999744205,8.03999494868788,7.98623016537054,8.23004158241302,8.03107041885918,8.16689950101268
"AP4B1",4.80230342218671,4.08556332883743,5.12890030302525,5.46860472156958,5.57884504456323,5.74722424136219,5.50035708446771,5.21960265327687,3.67361289567134,4.29871057241238,4.40785117053201,3.37232326194774,4.24605469960758,4.28614948666445,4.7789986932584,4.70731864102929,4.8489432393354,5.11240419737933,5.25316036922346,5.48646837293445
"CFL2",9.14981833227112,9.01235184675737,9.24429705131857,9.98297827290349,10.1595140598807,10.1697945997264,10.1653086318567,10.1283781605144,5.81327323900664,6.47653301784459,6.32830975161335,6.3025898304404,6.0170515965858,6.6241148898635,8.9360324601051,8.93651486572678,8.68409761200669,9.01434048296283,8.91239626071945,9.0853063153464
"PLK4",7.43755465499073,6.97790741461836,7.5158860778364,6.80236278401862,7.00785052053948,6.99236670901628,6.80820845434567,6.78121217047493,5.04233260502104,4.99077264710026,4.83394911749935,5.36776681774557,5.01413524807918,5.02507353438274,7.1712518271885,6.56594466274372,6.48970224472978,5.93563636566804,6.1546371063637,6.40262669638289
"STAG2",2.28250700718551,2.67833687500678,2.39143111399096,2.13329146812168,2.51940704515877,2.11192031338418,1.48366772943674,1.52345363549987,8.11702473316247,8.33895304583972,8.42244697588441,8.11978447070316,8.20193415935598,8.32736415120023,8.89606733486681,8.96673165727541,8.94710736741422,7.89973711542362,7.96332689322548,8.07866901020136
"MAP3K2",6.54824566605201,6.06445715739116,6.68886858695157,8.02337538409375,7.92232280713557,7.95985716979038,7.77340834744557,7.68702910524309,7.57087263201756,7.33391750599358,7.77731756201137,7.38037852266315,7.67296135468682,7.92554536204917,7.23351312324522,6.96957488226471,6.94588072579473,7.08255457171276,6.82188959638112,6.78693036866302
"CTSC",6.3083090206042,6.50859462551878,6.14862170566073,5.71273725871301,5.93940168933114,5.64144282432204,6.20694157085109,5.79611254877656,8.27527084293282,8.00054765492231,8.10564392882133,9.85248845711781,9.80826379540972,10.0373263572436,7.8615119855906,7.89876627622406,7.95307215193872,9.04772643646973,8.67088249045311,8.9900198195572
"KDM5B",8.05449878381222,8.13077639710109,8.19411553114842,8.48175500106921,8.822194860877,8.87397517945786,8.78985968711453,8.7618737515761,8.63946729465393,8.75949669739763,9.03780136378898,7.85920954181184,7.86346946744088,8.16074746188587,7.80424809614547,7.63845611654427,7.70699150210024,6.78537736472338,6.46233385089775,6.63029896630181
"PLK2",6.38944452745781,6.64840318066996,6.83438920877633,7.9414701648077,8.20191362508029,8.4790366946045,8.46978883693062,8.50142045178674,4.18426500337076,3.94332782666469,4.80684423765718,4.443809960066,4.33195114522143,4.55267396889241,7.46326569237064,7.355059652129,7.37490453495158,6.186830178169,6.3225060304376,6.6821367221162
"ZMYND11",6.5225741970484,6.44446760093633,6.66843551021946,6.74469383222081,6.74458373222816,6.6145604287348,6.41003688829701,6.46307226123164,7.73491460214348,7.48536128577418,7.74932255944892,7.00402736969668,6.95027948643915,6.94150508995645,7.32975163066632,7.52303660031831,7.25954626541986,7.63178358926183,7.69679922450127,7.85465990998474
"ARPP21",6.68277358840636,6.46707024217883,6.73017098943177,7.80564416198313,7.77627898020458,7.66027632727454,7.66676651699131,7.84900310704508,5.24925859666834,5.04892539697437,5.13994474213233,5.24717821362621,5.60191907706851,5.46975878459141,7.22799684663373,7.09289600905536,7.15361651738923,7.03617289762568,7.11431390286433,6.97538275032174
"STARD10",5.44948742756919,5.47341464564304,5.74197631690091,5.27020726795528,5.5630705143088,5.28851392451495,5.45500501456777,5.81846396804424,6.20319345113213,6.71650895332595,6.65020966216461,7.92693820921297,7.92450495366623,8.132522688868,5.74601308875109,5.65418052226974,5.50882884556791,5.36617248917308,5.92535481930604,5.36335882362763
"WASF3",7.38222620027281,7.25870615269915,7.60545287093653,7.76254140199996,7.78253731103848,7.68024950340254,7.80325656644608,7.597500804761,6.54877713645026,6.14617138687831,6.46447644748592,5.91183723565892,5.66996352460353,6.21115613817849,7.21613959008675,7.27109268196376,7.15360332504635,7.70339145777278,7.98295083983817,7.91968317318547
"ALDH1L1",5.55406509376839,5.09984003793005,4.98868171354244,5.05543667195755,4.74751475596531,3.72497312804707,4.67320954228752,4.6469517430463,6.36453880404569,6.79389420861458,6.12540427424648,8.3658661498412,8.47803713063122,8.42649258322245,5.36253989589138,5.00093604698691,5.25188698281803,4.16285320062146,5.20678281722525,4.39484008406264
"PDE10A",6.30038208726003,6.00662505970059,6.53314934794789,7.01477631130307,7.04705258821677,7.03931290378548,6.75338719464559,6.60640506337014,4.63954967822843,4.43669494737224,4.53728296923098,4.72418075257352,3.59111675714287,3.14870443202414,6.94185412251189,6.57159971569117,6.7477563870336,6.37526641127897,6.69411813788651,6.81094317062147
"PGRMC1",8.55650952529828,8.69670898016321,8.84918748524178,8.82538903849278,8.80857770984151,8.78634835801745,8.80188364285055,8.93453211161125,9.47461504599379,9.65657705478114,9.65817394951887,9.8323518704545,9.95692699090119,10.0483563985586,10.584892285069,10.6144492453907,10.3413929448795,9.49173676668986,9.45048415610667,9.24045149891413
"NMU",4.07380339250088,3.88079736320241,4.16121305470208,3.77896092483927,4.03802763087301,4.09395368824223,3.9722874039289,3.804150985498,5.85691872627173,5.45063088318027,5.86030916452389,5.98249762880597,6.45880700586765,6.49763552885486,6.09762865140375,6.90106761784687,5.88784402505806,4.23225798983318,4.33618800663406,4.16018719212724
"CFHR4",4.32906204615309,3.71633927694334,3.40785563084947,4.05752196688193,3.96413266445807,3.86140435922959,3.83926877625427,3.63742480858521,5.58708972143418,5.73221775055109,5.67348716312518,4.5220808821939,4.44386797127572,5.02787372296541,3.45678894893446,3.67982487711869,4.08486293545736,4.53788276484991,4.08538443694408,4.58269629476075
"WDR3",7.5741060585551,7.86571028754132,7.90743553694761,8.15606466105736,8.34265633338073,8.32448400638159,8.3619535648108,8.35713924334902,9.53503142751964,9.50436645048175,9.67041266765206,8.99823188321529,9.05709787333688,9.12044983650749,8.10836364328452,8.02476043359823,8.20944606540293,8.75527004195119,8.76335417171398,8.59172020935518
"PPARGC1A",5.77498209867756,5.71374782008728,6.07226972009827,6.53679685634714,6.8165651526971,6.84253172124361,6.64290868157127,6.75838214502444,5.92213219742887,5.67189746162246,6.27018018761593,7.46409633523268,7.61873645045539,7.62515775098327,4.65298381891159,5.79045714782814,4.62749298876284,6.37536100042919,6.27095646648364,6.22042293477198
"MALT1",6.08302189490964,5.72793896511013,6.10417552509285,6.51277378892864,6.29916585565741,6.4939247671423,6.5386223475691,6.61552825638051,10.0598483650315,9.97911367377125,10.131772216889,9.11787713454637,9.14872645289797,9.03593638855942,6.07595196739419,6.24390394052966,5.89477013458737,6.23710385038513,6.20518173775415,6.19244058427025
"MAGED2",7.8870598643344,8.20541161784751,8.19590115314335,8.61475964364619,8.69924835943558,8.83905363274867,9.07728499785111,8.88068566144548,7.69888798021064,7.76417359348127,7.73503443116009,7.06613475486071,7.30681451490121,7.24927710345571,8.42450076314724,8.3725009843229,8.41723771511233,8.64170325017266,8.78396165957442,8.70767122587321
"APOBEC2",4.99880244884298,4.91174013961205,4.69519239795492,5.92214073816222,5.80049116990259,5.85129965362485,5.69124010999418,5.74267927950913,5.11770709683301,4.99605449563048,5.20003911580618,5.34097154770711,4.8557611829751,4.26835188902123,5.42568132259884,5.89432078850011,5.74307929023133,5.85886247655925,5.87317128283841,5.64152076112871
"ERP29",6.27106117149906,6.49876972265368,6.33704506191362,7.41197401008148,7.12394025652899,7.10150624261155,7.17549807002919,6.91172765450334,8.220919319791,8.24720445343685,8.39215606695469,7.70679278434151,7.58174361524218,7.80380092145156,6.47000743060125,6.57087440523382,6.39775392432857,7.04102962033037,7.00197040330309,7.12930061146097
"MLLT11",8.09157550011013,7.84607227148949,8.15108577753716,9.40575315942758,9.54156090938646,9.52948825878259,9.4960453627247,9.68599957330205,7.9481180827276,8.22441314784753,8.23558934186779,6.91030150910239,6.84787040287212,6.60782995316874,7.98749665530301,8.04169531804681,7.70744715785377,8.95343382655694,8.99227446215025,8.73524165117653
"IFI44L",2.4929176232804,3.01509457433891,3.06556418075559,6.96969813254344,7.71711518804692,7.86637638013669,8.12743202881408,8.6457617774101,2.5899019100058,2.95906302562435,2.77062762821067,2.80189424237088,2.73801278265317,2.56010864010468,2.3995804449235,2.32585460827186,2.38196074608816,3.71705420314855,4.11727943210415,3.70156006500043
"FERMT2",8.69525934363588,8.52556433857593,8.84121544693678,8.58984615523338,8.73928262824172,8.77316358399299,8.85435286702506,8.85350081392162,6.06488912796324,6.09456079881368,6.13670437268349,5.45511261967222,4.76857147996672,5.47923981609653,7.89620674713984,7.63774822124198,7.60238174207881,7.94806217998516,7.84481879820744,8.05777479530718
"TMSB15A",5.62423131445024,5.9154587605489,5.7640384117567,5.34816511197305,5.02881599264683,5.57018336934673,5.25528603312505,5.35290055542649,4.67191871670068,4.80413880046345,4.68629472753595,5.46909308601761,5.71122130907,5.64664776440412,8.1788493746871,7.89229917083953,7.91521894244933,7.23025394655299,7.24319561482735,7.26518903885158
"SLC35D2",4.10190230348843,4.60547049153004,3.96129861656761,3.72562525177631,3.83695452256253,3.70718650843593,3.59685887676946,3.92346665863635,7.40845026358074,7.64571540903179,7.76544477553474,9.03125872634425,9.31062431130856,9.45314901397966,3.39423947111838,3.99777598629985,4.44611709560306,3.64453195976837,3.97078958795021,4.38677908957993
"OGFR",7.95685124760574,8.21144266087749,8.06712260386256,9.2670599668692,8.71048205467022,9.08141153430876,8.90324565685124,9.01859590534666,7.8579556651429,7.80371523457102,7.91928268182396,7.81560908385808,7.55686130735589,7.73714612771105,8.40372919094654,8.22988766377124,8.55820297031656,8.62604134956667,8.6835244820922,8.87337661942879
"ABHD2",8.22083157467345,7.7787187085929,8.04241375129074,8.32491659795758,8.40339369735957,8.29347140806015,8.41547501210533,8.26292241190029,10.7072914413766,10.8493306869343,10.797043985047,10.4748597496006,10.5964337865681,10.7404360476595,7.66452759482861,7.59710688870698,7.37635726317461,8.30533589869951,8.18779789226975,8.00995277571683
"WWP2",6.50313979315473,6.64521464475069,6.69826920451769,6.63886214036841,6.19390773508365,6.28391719730583,6.0106894686278,6.23859726787752,7.33026951119494,7.64453002251505,7.57496906186675,7.71275786848242,7.82664869660062,7.84727472668274,6.23254298829612,6.59390934638792,6.12449000869853,5.90803108600027,5.60657185374409,6.12916815512642
"UBE2C",9.5933702196077,9.7359035808622,9.74137981073148,9.35405965927282,9.40131492511265,9.28977344325713,9.44244431892272,9.35941798464064,6.87194557638073,7.48055832738377,7.27402978560387,8.13447021259608,8.14010939413379,8.17075567831539,9.40965276473881,9.43145775072724,9.41594749534545,9.62695643071683,9.72447667706098,9.55739618293163
"ADAMTS5",8.05795719369231,8.0369233486738,8.14535548722854,8.78528356438816,8.57266042338004,8.73519296766936,8.5252717230414,8.70798662697247,5.09218116457592,4.95793866283597,4.79926717145103,4.42971481301422,4.90234099053083,3.54036481303747,8.52970945296841,8.36063325627136,8.35319846046459,8.4375241507976,8.41806114447093,8.4933307860535
"CHEK1",7.49678961024804,7.43652786563855,7.88821919377733,8.52461574661747,8.48214102444414,8.59204537798054,8.4131022680964,8.27168977888246,7.62511619298086,7.51110335667525,7.44516102229483,8.54305137282388,8.67094503661467,8.71792720387266,8.12144819128559,8.02505026254919,8.06322286956768,8.38395811054743,8.35234860204651,8.47399527009845
"BTN3A2",5.72275629424686,6.10650488645563,5.14816352356682,6.56857180928361,6.29280780215681,6.51381709125406,6.4428649105817,6.52184643113685,8.22997354348936,8.39638421055554,8.27296583648321,7.33091507259409,7.28725240783854,7.55951382760413,5.74088180047837,5.82981912933415,6.15171151502818,6.16602260393585,6.08445911905357,6.34251470556286
"CHGB",3.75360474524008,4.10965892056257,4.14327175765829,4.53512928210507,4.42404968527979,4.13812610828411,3.62221603376168,4.33713783566984,9.96591191008369,9.7601222917917,9.92814230308845,5.1837399088653,5.3196025372209,4.98467227922206,3.95245166689132,4.63416103624341,4.11206637284041,4.35044331584428,4.32385219398278,4.75778407451064
"KAT7",7.51696321339229,6.93184416542108,7.40761696435744,7.39979471693797,7.73328652819548,7.68116593693001,7.65149763523841,7.5761928307544,8.95705366428741,8.9594302302623,8.99564768283622,7.04552430411464,7.36863121987067,7.43636198299207,6.46220050736044,6.31828976991576,6.28808314556938,6.49677499587651,6.19120727351611,6.07968812148036
"BVES",9.79131366843955,9.3564051347967,9.863977015789,8.83076637462336,9.48281878386049,9.31095672591633,9.25298633945781,9.5029365341338,3.73193382982246,4.25508604245206,3.86491193954888,4.40614114406881,5.06637346142646,5.18872828087095,8.39203345747478,8.24349811490347,8.37669680540502,8.30186486227949,8.28930997202814,8.42165783359561
"RABL2B",7.51480580463669,7.35499943019199,7.83796332319001,7.80395070230093,7.8934544617029,7.81395834189479,7.80561273778551,7.71395167741193,7.09644205946338,6.98615443948495,7.14189196862639,6.42442833727332,6.48586031633496,6.86528684075273,6.94686198754225,6.567221640872,6.6135000418525,7.6622490873587,7.28231346255074,7.26672017300998
"RABL2A",6.89562342397495,6.58688746995877,7.34645389462067,7.39274754696407,7.29897782142966,7.50673980940071,7.36190944010089,7.17686299958506,6.30504050250097,6.41428163770376,6.37724551051834,5.61556395051462,5.78820706329694,6.17577957504671,6.18915753724154,5.65937209029251,5.66491907306715,6.93568719170253,6.66355090936227,6.48926814819771
"ADAMTS7",5.79699869291569,5.71802366974233,5.22353647039786,6.05842934046687,6.00690343556172,6.03342373909707,6.06786182910396,5.95377683921606,5.11722848965819,4.73546503555724,5.2063301111648,5.45652550303407,4.6914457963722,4.2513435550927,6.49453068976458,6.56695068064779,6.24216945878551,7.24618029015643,7.13900470436393,7.53633431650066
"WIF1",4.74741249389531,4.24829094757989,4.46415399446025,4.08924882061216,4.13492418536044,4.27419241697313,4.20887062476574,4.16284100370993,6.21317844429033,6.87265626369694,6.61420059500613,9.20190288418764,9.11294451749788,9.30318648972927,4.83920004774819,4.28052718557886,4.88430437742884,4.4283947326344,4.38815855269171,4.57879576335976
"POLI",6.69909110965135,7.06002285254784,7.00586247363693,6.70361584091571,6.78617086763473,6.89912832147865,6.80397286476406,7.11508708457262,7.36500729851023,7.17315162853911,7.65476052115341,5.21976582696555,5.30058918638841,5.5156359540981,6.38180931074716,6.653673084788,6.18557881621778,5.84755648623029,5.93494266668836,6.31201997214914
"GALNT6",5.1619196268068,5.30218835569562,4.8981195546556,4.77167044171123,4.39413229443506,4.3927740179173,5.02083312862154,4.74420257751158,7.89602253544654,7.69202404489932,7.59247597695933,6.70917343277186,6.53210978590001,6.33665808618069,5.16779545136137,4.84133612895554,4.93502243509218,4.89784267988561,5.12687833860876,5.15058827944421
"POLG2",6.76527071953434,6.21887347255158,6.36944284728362,6.16763417910982,6.57574777708028,6.51585388272024,6.31262241234552,6.29492943504853,6.37283422971309,6.26527429736506,6.5831808134676,5.39730717779224,5.26476663566638,5.71053309243286,4.78349703612598,5.49798613589429,5.29800498114742,5.28754117960002,5.53218761411993,5.3665960118244
"RNF24",7.27632297355639,7.20417508780793,7.00280763055646,7.51334803154797,7.63788140067395,7.61940129964693,7.60639412397676,7.8035079477322,4.13430812980774,4.3504252672383,5.57630777824821,6.17494301725912,6.35571078132515,6.4959846062571,5.99402533931714,5.93775073812861,5.99538337427508,5.75810415049719,5.73249431267071,5.70256724809021
"CA5B",5.4894551710478,5.12361373765583,5.68423190221558,5.19018156283704,5.53199869500902,5.37632315492336,5.04187710874299,5.11935477984659,6.97520749450408,7.05499087868487,7.12190360027659,8.66130587185475,8.81075517525578,8.97655210363582,5.20160764990935,5.60320581156019,5.09629566135231,4.74646609889364,5.2347014910235,5.69651348651881
"EGLN3",4.59888424331681,4.26177355844646,4.35199913327964,5.07552113446455,5.04917789153634,4.8318055661789,5.20423117953271,5.13549547026443,4.0473265909518,4.22203714256592,4.19882443351098,4.55308894593203,4.51425581331152,4.20942266953082,6.04386005211526,6.61926170586995,6.16149347767224,6.89072725163257,7.27666755572115,7.0380692723474
"SLC6A14",2.26413359773457,2.41675354719236,3.27667334002577,2.46934980468008,2.38508509151645,2.56587446728251,2.68560870257521,1.71549137039353,5.9307576741037,6.29292898266437,5.93126338536257,4.6325775333437,4.84425806054727,4.96828395792748,2.54289473894845,2.70735546151762,2.35720207379246,2.72401086387037,2.69183532244594,2.13047693597318
"MRAP2",5.23819678199991,5.94135399516709,6.00013496925022,5.10876875122892,5.06095520240746,5.42189565292583,4.9528537497422,5.06306524091302,4.02867445493232,4.31932989280556,3.68455817239409,4.2010140554332,3.73530862882093,3.57854685173522,6.51272162299,6.59798692265073,6.28093801230023,5.27268650275844,5.20318914989839,4.7011344844329
"USP18",2.9597768288297,3.63332924762277,4.0905144946397,6.4343439354423,6.46709922811274,6.83205765466349,6.73235314385566,7.20703203740037,4.67566505443901,4.6589402135038,5.09037312762246,5.27114349372204,4.97229729328154,5.43224941023407,5.63398370628293,5.14113630981571,5.28851521429546,4.82773917814512,4.48041048691648,4.37827153538858
