"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCI-H520.PS.1","NCI-H520.PS.2","NCI-H520.PS.3","NCI-H520.PR.1","NCI-H520.PR.2","NCI-H520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"TC0X00008230.hg.1",4.90212393516253,5.43754166232829,5.9245086379375,6.0464811910841,6.5440446750077,6.58258045709425,6.15368385023816,6.81977155710639,8.0165252062164,8.01940469638649,8.16914058101214,10.7304103341644,10.7513610261026,10.933291119622,7.84845677448701,7.63533294741304,7.83938111751687,6.81397255640955,7.26690871263517,7.2850802925213
"TC1700009318.hg.1",7.52731902390237,7.36390621226062,7.53928466222115,7.61592885449066,7.49491055621769,7.36367962629242,7.21714367376097,7.38191267216549,6.34075817591816,6.14831128244006,5.99946985659968,5.54980944878837,5.43482793128108,5.29020603454683,6.98434857093728,6.8678833100526,6.55033354346091,8.01549387015907,8.04476125445737,7.96877555672338
"TC0100017793.hg.1",7.08257317471574,7.01702312253243,7.54245171942168,7.4299541933368,7.39658083536896,7.5250152220711,7.20955971211415,7.15555801997143,7.68633307615163,7.80269246443591,7.81189551635921,7.69642699036721,7.68555524201754,7.87929991081319,6.71029432706525,6.24865824390669,6.58429273516624,6.8544532368488,6.67917616365283,6.70812147034325
"TC0100016833.hg.1",6.03573289514264,5.77384164881423,5.98130031153337,6.57462866206752,6.72646102914326,6.59306404949266,6.19204722649153,6.68780503577416,5.80799229209683,5.73824934880419,6.16530087966988,6.65530003727617,6.50480650574015,6.5969044394348,5.38009797682947,5.54789109667603,5.26768731620405,5.07488857403632,5.37682825292793,5.07005676705525
"TC1700008171.hg.1",4.88387243593024,4.29926589366651,5.31240171694357,4.65667331168935,4.80470846719431,4.84707938100558,4.56201065850081,4.96089581362048,3.67036175647705,3.96664898508586,3.71274276018338,3.59033950217726,3.95757093788719,3.89672766815395,3.55579439168019,4.01858666707984,3.99226873092586,3.79205341352098,4.20520949474455,3.56743926742598
"TC1700009260.hg.1",9.7594213935616,9.70399462279128,9.79160870003558,9.31035641702513,9.33852741241509,9.27313381379196,9.29380885913054,9.35782275595681,9.0537319272599,8.98321095891863,9.00117745576237,8.76951194568949,8.75155350067527,9.02852946794654,9.95797344224697,9.7897654095752,9.77199008060017,9.90111696377969,9.91927892379528,9.78992582927973
"TC1100006731.hg.1",9.00682041825559,9.0325715507637,9.15379748440804,9.76867894635093,9.90691696805949,9.78834118072435,9.80501329245304,9.85934894457778,8.39734953169251,8.31043113187439,8.45978189386569,8.06352278155045,8.16533470932394,8.21345827753696,9.27823639739916,9.31037868613266,9.21726538395302,9.46194735672397,9.20636280862935,9.34891475909992
"TC1800006715.hg.1",8.73191542441937,8.5370071377876,8.62631798518491,8.59439069173506,8.97002370194535,9.01526231813899,8.68426911473906,8.89651951638781,6.76914503287125,6.86625136616708,6.46603220520265,7.15387210863863,7.0785740024247,7.27828221917356,7.47351431024529,7.66694951426412,7.71401214832329,7.997130905387,8.20840359605851,8.07557202643288
"TC0200009095.hg.1",4.60226084455564,4.83990608593285,5.1552285656238,5.21616703041281,4.89099899972003,4.93958684675833,4.72844993639722,4.81571638824184,6.81735944828078,7.07683223736504,7.11923316068609,5.54565644051178,5.99534513682793,5.53968193909537,4.76914551157105,5.04256848517421,5.24865238157761,4.31380575290314,4.92552788737594,4.5448726303398
"TC0200010263.hg.1",5.77676345539188,6.02095101037149,6.13256164618522,6.56369986833418,6.63985952228042,6.63083638414812,6.46833840725793,6.45191147178143,5.92700115371264,6.11251173071958,6.00434533332048,5.80666769503799,5.87147510086521,5.92750467903519,7.11016648929493,7.31506742559926,7.16961154401833,6.72852465895675,7.05081154249277,7.02551912891855
"TC1900009459.hg.1",4.23533508392731,4.43596820762334,4.94311636903941,3.96007286495059,4.66309828559952,4.37620197411219,4.62203419287739,4.47278088374847,5.19275782675625,4.83184924483848,4.23493128184159,4.64273216311594,4.68132273146706,4.5238712784857,5.94546498569936,5.55393298568246,5.23264433621541,5.662680964049,5.75598733704576,5.41729590838048
"TC0800012451.hg.1",10.2303827711853,10.2643113036314,10.3214072189709,9.64497494782337,9.94398830253896,9.79942516836039,9.85499345046381,9.69232650462645,11.237679313827,11.4109939575878,11.3628437307683,10.9147402582951,11.152830559794,11.0916845983902,10.856710104307,10.8556460931461,10.6849859519662,10.597651796068,10.6932527139316,10.5145949221796
"TC0300006580.hg.1",3.5069557352963,3.72314379032729,4.08651196169343,3.78936209226546,4.38222773972213,4.20375054031759,3.6232971706352,3.92471560710623,4.58732136645249,4.88544378138876,4.97202016693271,4.89603666739112,4.77569511584386,4.84609661437892,5.33880516948362,5.7040929835535,5.44287192942399,3.87081418555764,5.03209944635193,3.90741516112424
"TC0500012017.hg.1",4.78112909704154,4.55331479676169,5.25281101412767,6.48150441373783,6.39155263517263,6.42100052932892,6.20305096766213,6.44315562541839,6.3453808059274,6.28914602798626,6.56099142539495,5.94402274047339,5.85424464867847,5.9475337380511,5.79621619767747,5.75812395073848,5.81524346139995,5.34317116140176,5.82129591930311,5.46522270571853
"TC0400012606.hg.1",3.57957144978112,3.39028966665316,3.9953111407364,5.1053050171519,5.29042788254505,5.29468483043626,4.96358601930673,5.07820275952313,5.6854143866302,5.8856435874987,6.14189212467995,6.2194374524218,5.84594347939395,6.14327571023901,4.15467734547954,3.9369118921769,4.05995126471351,4.01185568526821,4.03417001299942,4.56194643080388
"TC0200015912.hg.1",6.67495166829981,6.43833558721185,6.71452556210754,6.49510972644794,6.92299018976487,7.18661422997419,6.54100695210776,6.48459294730434,3.74043051659455,3.67839071914488,3.67353039613297,3.96223674726809,3.01056746287206,3.77150165937861,5.9588650504474,5.8551028357511,5.23564335146745,6.02695785017781,5.72006585409198,5.92834348797172
"TC0X00007493.hg.1",5.46845570010042,4.69635893494975,4.94471334945407,5.30650398678234,5.95230828969213,5.37458713136971,5.0466634066527,5.15693039817162,4.39876304273119,4.37094727028333,5.05998236991822,4.1175669106767,3.4898548640442,4.44663502787206,6.25769445432251,6.19300618922161,5.97560866038904,5.33264545777376,4.84129361967361,5.01674829071054
"TC1500007839.hg.1",6.42831225107812,6.66330368278128,6.58381020481722,7.40269479036944,7.26828529832193,7.37096856898059,7.29730482873121,7.55519990971178,6.69321950972076,6.34033312007333,6.3295286959291,6.35304967995453,6.2061739728953,6.11269900052868,7.7962576304137,7.84429053419058,7.61737540498001,6.58518262489146,6.37996337590469,6.08129892789083
"TC0500007368.hg.1",2.97094539053478,3.0366143640497,3.56266794774644,3.26480733679877,3.26249555229445,2.6987279497421,2.90847541962327,3.09687131398944,5.01139516540257,5.26742843585937,4.75175582910736,4.41842151698997,4.81270234350286,4.71868566440922,3.20761221787597,2.50861114370603,3.51377689175209,3.1214482159822,3.31557554526901,3.24334576915596
"TC1700008228.hg.1",3.52543052923132,3.68276017412095,4.06755923472807,5.68620119203357,5.31352007046291,5.58704127207924,5.53993330341752,5.87617217085397,3.39628747624382,3.70254004553085,3.65323980420481,3.13904374784901,3.55088815210722,3.47625134324665,4.24238320454716,4.47770418929564,4.6540459518045,3.79728839426145,3.81244567762725,3.3942366958265
"TC0200010157.hg.1",8.01634139244193,7.45920544367371,7.84371528135072,7.36600492540718,7.47294659158634,7.50215704913844,7.3005964200037,7.30746351020418,5.90363353730991,5.98172262223689,5.71444306566292,5.55404176736399,5.71915701032625,5.49144090083654,6.71123904164075,6.55398925831365,6.78092950386604,7.06175828486631,7.31168698901273,7.3875239532085
"TC1200010839.hg.1",8.72575781842602,8.63304978335342,8.57527506816021,8.29055429510568,8.1990655097484,8.39903147124359,8.48064621681575,8.34162156198959,4.43996820721187,4.53893892349329,4.69360472705002,5.26842148951125,4.14318066511171,4.37629220360025,7.08898211515118,6.70522098136996,6.73035361829211,6.27850480956281,6.67105834557671,6.59085972386719
"TC1200010865.hg.1",7.09550184946387,6.67084472261564,6.60687556196692,6.0242636954195,6.51565753939326,6.45521307471441,6.44667381680608,6.1585572754293,5.35799096888794,5.37516423428884,5.36636521256787,5.27853232749779,5.62573185566516,5.30341644084306,5.55186023625677,5.88153718627909,5.85210765500622,5.87676529830406,6.06443498940378,5.9094555814748
"TC0200010216.hg.1",7.22446824152988,7.02023985059294,7.34067250577609,7.55923093062932,7.27084108010173,7.43765717464704,7.32813570895974,7.32740650725452,7.31373492128044,6.80289891278973,7.14591385516323,7.39297869970861,7.4420332195162,7.31786529309764,9.39464410510145,9.49717683636262,9.27001761726116,8.77575413528989,8.94764569741214,8.86588986106582
"TC1000010265.hg.1",10.0200723163228,9.99976664425578,9.94364343210345,10.2018446005343,10.1776611026347,10.2652272229582,10.1718188288072,10.17526513119,9.43882080014569,9.37651541775159,9.46978434985122,8.94292611155898,8.96701678023762,9.19634573277704,10.5038005845071,10.599089834489,10.6017751156025,10.6841720628774,10.8201490194408,10.9042877118191
"TC1700012274.hg.1",5.29086757389017,5.40966765644749,5.27236895765557,5.08606452208525,5.06684510162811,4.85446373071534,4.69158781315397,5.05410869915699,4.40305008585058,4.39584268997141,4.5748544506422,4.08065550169504,4.09104134656943,4.48214892006501,6.66301259899087,6.71338743558081,6.77021307456223,4.8079811645159,4.91299904933367,4.625630813465
"TC1700008920.hg.1",3.95979515014067,3.83034464305725,3.6463370071678,3.13844108283253,3.28453650658638,3.5341089279672,3.472380690873,3.69432055111243,5.51292571244374,5.53816709919742,5.28447220586085,5.54298035381796,5.38897496077168,5.87707683147464,3.79300861838588,3.58176766003766,3.84638216282169,3.45484606897536,3.90711755930988,4.00277152582791
"TC2000010006.hg.1",9.48273295611617,9.52376341293604,9.49710535470891,10.072969651901,9.88721164401689,10.0768019072319,9.84028415444169,9.90927549875061,8.68769896267879,8.87607722491302,8.86212889757416,8.73346805447059,8.6121068912199,8.73651034939517,9.88705618228811,9.88412714844832,9.9112735769845,9.76329302372591,9.83228958586773,9.77868030164383
"TC0200016743.hg.1",2.81702269902224,2.38445504109962,2.04095753495832,3.36567998219002,3.09428847292777,3.33538656683394,3.15754802311392,3.58847811203541,2.66423600869054,2.57336313265303,2.4480008753726,2.7168486550339,3.06381393039094,2.88463820760267,3.94138863573019,4.05122279639118,3.68617557904489,3.97970748061398,4.0163593730267,4.52997915645318
"TC0700006844.hg.1",7.80547919443007,7.32907280605662,7.40831180675581,5.34756327741582,5.4471983412594,5.24979432938029,5.3322615797042,5.23119511906042,5.84903378749862,5.45936226642576,5.62009915375073,5.52031543365355,5.34857557874633,4.74177273918215,6.77903798024932,6.95503086373126,6.76062713376222,6.20734961093614,6.50991477609239,6.39161382599257
"TC1100013110.hg.1",10.8230653240907,10.6602719122713,10.7335956379365,11.4652988667189,11.631139978945,11.6442755479602,11.7120596057378,11.6718456075014,11.1487684775591,11.1599398752057,11.1830351687081,11.2466141497904,11.382698148646,11.46035677049,10.6395314002861,10.5609765771536,10.6700663585902,10.7007231760945,10.7585911958177,10.7776755802855
"TC0300006477.hg.1",4.41621053814644,4.4036500590933,4.98899719912485,5.59145252031646,5.15731391053364,5.43513459100642,5.34610543864706,5.17008547174197,6.30944134965555,6.61022205633635,6.74939406109522,3.89011416642567,3.1832665087639,3.57732296792132,5.18604986214536,5.16496506361818,5.14390730367564,4.86236558296108,5.00659572665667,4.81607272577326
"TC0600007711.hg.1",3.53103094835932,3.14855952497777,3.49344296821083,2.94032318355416,3.53757538442276,3.96492158752919,3.53408669794881,3.52597769434536,5.60753680492448,4.86543530534455,5.3890242389005,6.32333674989933,6.19902442518414,6.67127320590877,3.66068038176474,3.73582633963,3.31269419920296,3.43189415260824,3.14185391757838,3.85447575974497
"TC0100014457.hg.1",7.78548313639163,7.60676629588215,7.77602759204235,9.06054260853074,9.13505081598199,8.97205571953186,8.87618606680919,8.93535167160697,6.78384536884935,6.86801545795423,6.78684748037806,6.88725118152077,6.9920989108762,7.01728572556799,8.56088282757716,8.44810221275777,8.15618771974648,8.33472861278254,8.21283359429331,8.44876697297903
"TC0600007038.hg.1",7.80342101592174,7.25902101401095,7.72328899085438,7.33039957874252,7.27872766002155,7.31487927596714,7.38588222115962,7.28068351917032,6.44439727685926,6.33559593483575,6.46782859556452,6.36770556891551,6.37321165213129,6.22497003059098,6.95379976645483,6.82476848408718,6.79718753651532,6.89372005428433,6.97974852751365,6.89123902534803
"TC1700010686.hg.1",5.42175513046113,5.40984129055307,5.45631842224312,5.61655022296783,5.64801549261468,5.93315471633454,5.59771877202494,5.3569512032373,7.05325824783057,6.94833604712929,6.83965550876019,7.2210663822774,7.19034906774778,7.62961781203715,6.03509699489927,6.0884422063413,6.04299550963476,5.70857636007792,5.61857501522709,5.49517747857183
"TC0700009485.hg.1",6.93985630695992,6.84722118887451,7.21501521849086,7.2795189200869,7.65008672572855,7.62129110770046,7.60368889032495,7.45847223757242,6.5183607743666,6.91304506802788,6.75371462718566,6.01907380828543,6.3988210319332,6.14487138436762,5.78936629892735,5.7360638192416,5.39474182584619,5.97009551646298,5.62732670846346,5.65605762957373
"TC1100007394.hg.1",9.36649927615589,9.25621460393407,9.32691049709333,9.390505042781,9.33397274669661,9.33778032962334,9.2412881287223,9.1273016178014,6.80954409535888,6.40787389589749,6.28601291819131,6.63194226025072,6.46933837007145,6.32753967419877,9.57457386748536,9.7852527420211,9.81467322229091,9.79339282300276,9.74436705374087,9.47615223283085
"TC1900006528.hg.1",5.50305869439694,5.83753216051318,5.76160470632446,6.02539963704401,5.88719256871783,5.93027858527858,5.90654446784425,6.08258774185934,6.800762245926,7.15365960528292,7.18793116107264,7.36620242643371,7.21368227374261,7.21109746241054,6.04677516002605,6.02468460187539,5.82048853484286,6.02967984719533,5.62944705151433,6.10360165171657
"TC1100007727.hg.1",7.33606302958843,7.25660075110152,7.58044688656004,7.40316924547887,7.47460528557848,7.36598011293724,7.32984576412235,7.27995243020077,5.73421083333535,5.55558117097364,5.79865540381332,7.64737979687886,7.679798534672,7.69504191349712,8.87339356917919,8.69504223540437,8.89662408271406,8.27516759106167,8.37901427913808,8.38283728070965
"TC1200012678.hg.1",4.82498468470132,4.46423574439579,5.14969094928119,5.07917699608752,5.6696498382443,5.85737427396938,5.4823418250757,5.37779550219831,3.43964673023009,3.47474281614307,2.94994761915031,3.66465882004833,3.17220530542134,3.02811265324976,4.33908249522133,4.31725361748528,4.37405399596478,3.85279874673344,4.15746858277208,3.5896187139806
"TC1200011296.hg.1",6.60781317974711,5.86552221908076,6.79840720239449,4.77358820087239,4.25788654281871,4.13934562272376,4.33928327448364,4.04474577963618,3.69073695153414,3.12046994270142,3.37421246654211,3.65307598115507,3.2326789313411,3.20306269969155,3.46990593239912,3.29205523874023,3.64225757718555,3.91691553911117,3.88208848890832,3.55404377478035
"TC1900011867.hg.1",7.01962360600894,7.05890619897073,7.14723659765471,7.91657777689207,7.88916623856464,8.03133474914242,7.92280219094159,8.14739658395328,7.52735006549434,7.56027535716426,7.50019617919182,6.98374889871841,7.10009453759827,7.25990816060299,6.81594939675105,6.70450219679756,6.70421693641012,6.59999198868686,6.58082112200668,6.53129959185113
"TC1900010543.hg.1",5.72286388173695,5.67621537196958,5.68398014923078,6.24128605684966,6.18451762446112,6.32225408677905,6.23434013764397,5.76784194750268,2.94047816886331,3.16042420289719,3.07469422402531,3.30781762304486,3.16003009872967,2.84136284814109,5.8867022475842,5.03030815702362,5.59779995354021,5.25397944150671,4.3217207119177,4.85044306409524
"TC1900007957.hg.1",7.36008205927168,6.88610700045248,7.00743790968326,7.19593001491541,7.31419779502573,7.26793131421034,7.21601048685049,7.24257636634913,5.23444043535603,5.36826673134062,4.87574135335596,4.70306924976835,4.85522894884075,4.87440133879277,7.35840650890375,7.23273315851153,7.41434222097542,6.70604818740903,6.76477826489574,6.80718591570006
"TC0100006864.hg.1",6.15837449519194,6.34040326921334,6.42420056163566,6.61817803275883,6.20729837426042,6.69055946964573,5.96966651169187,6.07165577132709,5.89594246702383,5.49445563104125,5.15930492661641,5.571172018598,5.46766278443507,5.39299236173689,6.36984067087306,6.46257733554186,6.26532209488978,6.93405270677809,7.0186138000672,6.86666952718548
"TC0700008918.hg.1",3.44361948535978,3.61307321294459,3.76158465123406,3.27468570754298,3.58373171624061,3.698918614691,3.27060650380425,3.15774613650493,6.74330015264696,6.2890110210253,6.75867321721381,5.54979588379643,5.76126139216496,5.93142586890195,3.25903157450937,3.58170496409818,3.49930648371941,3.41896638739967,3.52345303246538,3.45436597109646
